date,holder,culture,title,tier,empire,source_file,old_government,new_government,rule_type,rule_scope,confidence
7898.1.1,gen_2811,ifequevron,c_R169G102B178,1,e_ifequevron,history/titles/vassal_titles_e_ifequevron.txt,,tribal_government,empire,e_ifequevron,low
7898.1.1,gen_2812,ifequevron,d_R98G152B35,2,e_ifequevron,history/titles/vassal_titles_e_ifequevron.txt,,tribal_government,empire,e_ifequevron,low
7898.1.1,gen_2813,ifequevron,d_R162G13B75,2,e_ifequevron,history/titles/vassal_titles_e_ifequevron.txt,,tribal_government,empire,e_ifequevron,low
7898.1.1,gen_2814,ifequevron,d_R154G223B172,2,e_ifequevron,history/titles/vassal_titles_e_ifequevron.txt,,tribal_government,empire,e_ifequevron,low
7898.1.1,gen_2815,ifequevron,c_R0G126B213,1,e_ifequevron,history/titles/vassal_titles_e_ifequevron.txt,,tribal_government,empire,e_ifequevron,low
7898.1.1,gen_2816,jogos_nhai,c_R131G121B112,1,e_jogos_nhai,history/titles/vassal_titles_e_jogos_nhai.txt,,nomad_government,culture,jogos_nhai,high
7898.1.1,gen_2817,jogos_nhai,d_R179G199B57,2,e_jogos_nhai,history/titles/vassal_titles_e_jogos_nhai.txt,,nomad_government,culture,jogos_nhai,high
7898.1.1,gen_2818,jogos_nhai,c_R31G68B24,1,e_jogos_nhai,history/titles/vassal_titles_e_jogos_nhai.txt,,nomad_government,culture,jogos_nhai,high
7898.1.1,gen_2819,jogos_nhai,d_R19G206B105,2,e_jogos_nhai,history/titles/vassal_titles_e_jogos_nhai.txt,,nomad_government,culture,jogos_nhai,high
7898.1.1,gen_2820,jogos_nhai,d_R180G134B252,2,e_jogos_nhai,history/titles/vassal_titles_e_jogos_nhai.txt,,nomad_government,culture,jogos_nhai,high
7898.1.1,gen_2821,jogos_nhai,d_R27G189B204,2,e_jogos_nhai,history/titles/vassal_titles_e_jogos_nhai.txt,,nomad_government,culture,jogos_nhai,high
7898.1.1,gen_2822,jogos_nhai,c_R180G228B23,1,e_jogos_nhai,history/titles/vassal_titles_e_jogos_nhai.txt,,nomad_government,culture,jogos_nhai,high
7898.1.1,gen_2823,jogos_nhai,d_R57G171B81,2,e_jogos_nhai,history/titles/vassal_titles_e_jogos_nhai.txt,,nomad_government,culture,jogos_nhai,high
7898.1.1,gen_2824,jogos_nhai,k_R241G92B221,3,e_jogos_nhai,history/titles/vassal_titles_e_jogos_nhai.txt,,nomad_government,culture,jogos_nhai,high
7898.1.1,gen_2825,jogos_nhai,c_R106G34B40,1,e_jogos_nhai,history/titles/vassal_titles_e_jogos_nhai.txt,,nomad_government,culture,jogos_nhai,high
7898.1.1,gen_2826,jogos_nhai,d_R139G102B179,2,e_jogos_nhai,history/titles/vassal_titles_e_jogos_nhai.txt,,nomad_government,culture,jogos_nhai,high
7898.1.1,gen_2827,jogos_nhai,c_R137G115B154,1,e_jogos_nhai,history/titles/vassal_titles_e_jogos_nhai.txt,,nomad_government,culture,jogos_nhai,high
7898.1.1,gen_2828,jogos_nhai,d_R215G35B147,2,e_jogos_nhai,history/titles/vassal_titles_e_jogos_nhai.txt,,nomad_government,culture,jogos_nhai,high
7898.1.1,gen_2829,jogos_nhai,d_R155G69B191,2,e_jogos_nhai,history/titles/vassal_titles_e_jogos_nhai.txt,,nomad_government,culture,jogos_nhai,high
7898.1.1,gen_2830,jogos_nhai,d_R145G113B68,2,e_jogos_nhai,history/titles/vassal_titles_e_jogos_nhai.txt,,nomad_government,culture,jogos_nhai,high
7898.1.1,gen_2831,jogos_nhai,c_R160G5B185,1,e_jogos_nhai,history/titles/vassal_titles_e_jogos_nhai.txt,,nomad_government,culture,jogos_nhai,high
7898.1.1,gen_2832,jogos_nhai,d_R156G7B177,2,e_jogos_nhai,history/titles/vassal_titles_e_jogos_nhai.txt,,nomad_government,culture,jogos_nhai,high
7898.1.1,gen_2833,jogos_nhai,c_R169G98B245,1,e_jogos_nhai,history/titles/vassal_titles_e_jogos_nhai.txt,,nomad_government,culture,jogos_nhai,high
7898.1.1,gen_2834,jogos_nhai,d_R221G250B127,2,e_jogos_nhai,history/titles/vassal_titles_e_jogos_nhai.txt,,nomad_government,culture,jogos_nhai,high
7898.1.1,gen_2835,jogos_nhai,c_R29G116B81,1,e_jogos_nhai,history/titles/vassal_titles_e_jogos_nhai.txt,,nomad_government,culture,jogos_nhai,high
7898.1.1,gen_2836,jogos_nhai,d_R106G176B143,2,e_jogos_nhai,history/titles/vassal_titles_e_jogos_nhai.txt,,nomad_government,culture,jogos_nhai,high
7898.1.1,gen_2837,jogos_nhai,k_R146G211B104,3,e_jogos_nhai,history/titles/vassal_titles_e_jogos_nhai.txt,,nomad_government,culture,jogos_nhai,high
7898.1.1,gen_2838,jogos_nhai,c_R208G230B164,1,e_jogos_nhai,history/titles/vassal_titles_e_jogos_nhai.txt,,nomad_government,culture,jogos_nhai,high
7898.1.1,gen_2839,jogos_nhai,d_R63G173B203,2,e_jogos_nhai,history/titles/vassal_titles_e_jogos_nhai.txt,,nomad_government,culture,jogos_nhai,high
7898.1.1,gen_2840,jogos_nhai,d_R38G66B212,2,e_jogos_nhai,history/titles/vassal_titles_e_jogos_nhai.txt,,nomad_government,culture,jogos_nhai,high
7898.1.1,gen_2841,jogos_nhai,c_R192G233B72,1,e_jogos_nhai,history/titles/vassal_titles_e_jogos_nhai.txt,,nomad_government,culture,jogos_nhai,high
7898.1.1,gen_2842,jogos_nhai,d_R89G55B71,2,e_jogos_nhai,history/titles/vassal_titles_e_jogos_nhai.txt,,nomad_government,culture,jogos_nhai,high
7898.1.1,gen_2843,jogos_nhai,c_R13G123B178,1,e_jogos_nhai,history/titles/vassal_titles_e_jogos_nhai.txt,,nomad_government,culture,jogos_nhai,high
7898.1.1,gen_2844,jogos_nhai,d_R60G45B235,2,e_jogos_nhai,history/titles/vassal_titles_e_jogos_nhai.txt,,nomad_government,culture,jogos_nhai,high
7898.1.1,gen_2845,jogos_nhai,c_R159G110B250,1,e_jogos_nhai,history/titles/vassal_titles_e_jogos_nhai.txt,,nomad_government,culture,jogos_nhai,high
7898.1.1,gen_2846,jogos_nhai,d_R66G224B167,2,e_jogos_nhai,history/titles/vassal_titles_e_jogos_nhai.txt,,nomad_government,culture,jogos_nhai,high
7898.1.1,gen_2847,jogos_nhai,d_R16G248B142,2,e_jogos_nhai,history/titles/vassal_titles_e_jogos_nhai.txt,,nomad_government,culture,jogos_nhai,high
7898.1.1,gen_2848,jogos_nhai,d_R202G176B250,2,e_jogos_nhai,history/titles/vassal_titles_e_jogos_nhai.txt,,nomad_government,culture,jogos_nhai,high
7898.1.1,gen_2849,jogos_nhai,c_R51G30B249,1,e_jogos_nhai,history/titles/vassal_titles_e_jogos_nhai.txt,,nomad_government,culture,jogos_nhai,high
7898.1.1,gen_2850,jogos_nhai,c_R119G72B10,1,e_jogos_nhai,history/titles/vassal_titles_e_jogos_nhai.txt,,nomad_government,culture,jogos_nhai,high
7898.1.1,gen_2851,jogos_nhai,k_R77G224B134,3,e_jogos_nhai,history/titles/vassal_titles_e_jogos_nhai.txt,,nomad_government,culture,jogos_nhai,high
7898.1.1,gen_2852,jogos_nhai,c_R31G192B69,1,e_jogos_nhai,history/titles/vassal_titles_e_jogos_nhai.txt,,nomad_government,culture,jogos_nhai,high
7898.1.1,gen_2853,jogos_nhai,d_R250G67B219,2,e_jogos_nhai,history/titles/vassal_titles_e_jogos_nhai.txt,,nomad_government,culture,jogos_nhai,high
7898.1.1,gen_2854,jogos_nhai,d_R170G220B142,2,e_jogos_nhai,history/titles/vassal_titles_e_jogos_nhai.txt,,nomad_government,culture,jogos_nhai,high
7898.1.1,gen_2855,jogos_nhai,c_R160G103B224,1,e_jogos_nhai,history/titles/vassal_titles_e_jogos_nhai.txt,,nomad_government,culture,jogos_nhai,high
7898.1.1,gen_2856,jogos_nhai,d_R184G97B29,2,e_jogos_nhai,history/titles/vassal_titles_e_jogos_nhai.txt,,nomad_government,culture,jogos_nhai,high
7898.1.1,gen_2857,jogos_nhai,c_R12G44B143,1,e_jogos_nhai,history/titles/vassal_titles_e_jogos_nhai.txt,,nomad_government,culture,jogos_nhai,high
7898.1.1,gen_2858,jogos_nhai,d_R2G126B112,2,e_jogos_nhai,history/titles/vassal_titles_e_jogos_nhai.txt,,nomad_government,culture,jogos_nhai,high
7898.1.1,gen_2859,jogos_nhai,c_R14G245B131,1,e_jogos_nhai,history/titles/vassal_titles_e_jogos_nhai.txt,,nomad_government,culture,jogos_nhai,high
7898.1.1,gen_2860,jogos_nhai,d_R55G111B55,2,e_jogos_nhai,history/titles/vassal_titles_e_jogos_nhai.txt,,nomad_government,culture,jogos_nhai,high
7898.1.1,gen_2861,jogos_nhai,c_R193G16B189,1,e_jogos_nhai,history/titles/vassal_titles_e_jogos_nhai.txt,,nomad_government,culture,jogos_nhai,high
7898.1.1,gen_2862,jogos_nhai,d_R72G143B155,2,e_jogos_nhai,history/titles/vassal_titles_e_jogos_nhai.txt,,nomad_government,culture,jogos_nhai,high
7898.1.1,gen_2863,jogos_nhai,c_R10G58B131,1,e_jogos_nhai,history/titles/vassal_titles_e_jogos_nhai.txt,,nomad_government,culture,jogos_nhai,high
7898.1.1,gen_2864,jogos_nhai,d_R212G205B232,2,e_jogos_nhai,history/titles/vassal_titles_e_jogos_nhai.txt,,nomad_government,culture,jogos_nhai,high
7898.1.1,gen_2865,jogos_nhai,d_R231G180B224,2,e_jogos_nhai,history/titles/vassal_titles_e_jogos_nhai.txt,,nomad_government,culture,jogos_nhai,high
7898.1.1,gen_2866,jogos_nhai,c_R112G144B59,1,e_jogos_nhai,history/titles/vassal_titles_e_jogos_nhai.txt,,nomad_government,culture,jogos_nhai,high
7898.1.1,gen_2867,jogos_nhai,k_R12G166B33,3,e_jogos_nhai,history/titles/vassal_titles_e_jogos_nhai.txt,,nomad_government,culture,jogos_nhai,high
7898.1.1,gen_2868,jogos_nhai,d_R245G84B157,2,e_jogos_nhai,history/titles/vassal_titles_e_jogos_nhai.txt,,nomad_government,culture,jogos_nhai,high
7898.1.1,gen_2869,jogos_nhai,c_R241G28B164,1,e_jogos_nhai,history/titles/vassal_titles_e_jogos_nhai.txt,,nomad_government,culture,jogos_nhai,high
7898.1.1,gen_2870,jogos_nhai,d_R140G100B36,2,e_jogos_nhai,history/titles/vassal_titles_e_jogos_nhai.txt,,nomad_government,culture,jogos_nhai,high
7898.1.1,gen_2871,jogos_nhai,c_R157G3B30,1,e_jogos_nhai,history/titles/vassal_titles_e_jogos_nhai.txt,,nomad_government,culture,jogos_nhai,high
7898.1.1,gen_2872,jogos_nhai,d_R159G138B147,2,e_jogos_nhai,history/titles/vassal_titles_e_jogos_nhai.txt,,nomad_government,culture,jogos_nhai,high
7898.1.1,gen_2873,jogos_nhai,c_R143G228B234,1,e_jogos_nhai,history/titles/vassal_titles_e_jogos_nhai.txt,,nomad_government,culture,jogos_nhai,high
7898.1.1,gen_2874,jogos_nhai,c_R166G157B73,1,e_jogos_nhai,history/titles/vassal_titles_e_jogos_nhai.txt,,nomad_government,culture,jogos_nhai,high
7898.1.1,gen_2875,jogos_nhai,d_R218G80B203,2,e_jogos_nhai,history/titles/vassal_titles_e_jogos_nhai.txt,,nomad_government,culture,jogos_nhai,high
7898.1.1,gen_2876,jogos_nhai,c_R157G24B70,1,e_jogos_nhai,history/titles/vassal_titles_e_jogos_nhai.txt,,nomad_government,culture,jogos_nhai,high
7898.1.1,gen_2877,jogos_nhai,d_R139G221B148,2,e_jogos_nhai,history/titles/vassal_titles_e_jogos_nhai.txt,,nomad_government,culture,jogos_nhai,high
7898.1.1,gen_2878,jogos_nhai,c_R220G26B166,1,e_jogos_nhai,history/titles/vassal_titles_e_jogos_nhai.txt,,nomad_government,culture,jogos_nhai,high
7898.1.1,gen_2879,jogos_nhai,d_R255G60B143,2,e_jogos_nhai,history/titles/vassal_titles_e_jogos_nhai.txt,,nomad_government,culture,jogos_nhai,high
7898.1.1,gen_2880,jogos_nhai,c_R51G196B109,1,e_jogos_nhai,history/titles/vassal_titles_e_jogos_nhai.txt,,nomad_government,culture,jogos_nhai,high
7898.1.1,gen_2881,jogos_nhai,d_R147G232B129,2,e_jogos_nhai,history/titles/vassal_titles_e_jogos_nhai.txt,,nomad_government,culture,jogos_nhai,high
7898.1.1,gen_2882,jogos_nhai,k_R247G212B175,3,e_jogos_nhai,history/titles/vassal_titles_e_jogos_nhai.txt,,nomad_government,culture,jogos_nhai,high
7898.1.1,gen_2883,jogos_nhai,c_R112G250B173,1,e_jogos_nhai,history/titles/vassal_titles_e_jogos_nhai.txt,,nomad_government,culture,jogos_nhai,high
7898.1.1,gen_2884,jogos_nhai,d_R11G129B100,2,e_jogos_nhai,history/titles/vassal_titles_e_jogos_nhai.txt,,nomad_government,culture,jogos_nhai,high
7898.1.1,gen_2885,jogos_nhai,d_R189G218B124,2,e_jogos_nhai,history/titles/vassal_titles_e_jogos_nhai.txt,,nomad_government,culture,jogos_nhai,high
7898.1.1,gen_2886,jogos_nhai,c_R116G244B223,1,e_jogos_nhai,history/titles/vassal_titles_e_jogos_nhai.txt,,nomad_government,culture,jogos_nhai,high
7898.1.1,gen_2887,jogos_nhai,d_R72G14B18,2,e_jogos_nhai,history/titles/vassal_titles_e_jogos_nhai.txt,,nomad_government,culture,jogos_nhai,high
7898.1.1,gen_2888,jogos_nhai,c_R162G211B223,1,e_jogos_nhai,history/titles/vassal_titles_e_jogos_nhai.txt,,nomad_government,culture,jogos_nhai,high
7898.1.1,gen_2889,jogos_nhai,d_R28G32B62,2,e_jogos_nhai,history/titles/vassal_titles_e_jogos_nhai.txt,,nomad_government,culture,jogos_nhai,high
7898.1.1,gen_2890,jogos_nhai,k_R31G102B114,3,e_jogos_nhai,history/titles/vassal_titles_e_jogos_nhai.txt,,nomad_government,culture,jogos_nhai,high
7898.1.1,gen_2891,jogos_nhai,d_R210G235B19,2,e_jogos_nhai,history/titles/vassal_titles_e_jogos_nhai.txt,,nomad_government,culture,jogos_nhai,high
7898.1.1,gen_2892,jogos_nhai,d_R30G132B29,2,e_jogos_nhai,history/titles/vassal_titles_e_jogos_nhai.txt,,nomad_government,culture,jogos_nhai,high
7898.1.1,gen_2893,jogos_nhai,d_R123G203B214,2,e_jogos_nhai,history/titles/vassal_titles_e_jogos_nhai.txt,,nomad_government,culture,jogos_nhai,high
7898.1.1,gen_2894,jogos_nhai,d_R25G185B204,2,e_jogos_nhai,history/titles/vassal_titles_e_jogos_nhai.txt,,nomad_government,culture,jogos_nhai,high
7898.1.1,gen_2895,jogos_nhai,c_R172G229B144,1,e_jogos_nhai,history/titles/vassal_titles_e_jogos_nhai.txt,,nomad_government,culture,jogos_nhai,high
7898.1.1,gen_2896,jogos_nhai,d_R174G232B107,2,e_jogos_nhai,history/titles/vassal_titles_e_jogos_nhai.txt,,nomad_government,culture,jogos_nhai,high
7898.1.1,gen_2897,jogos_nhai,k_R153G161B35,3,e_jogos_nhai,history/titles/vassal_titles_e_jogos_nhai.txt,,nomad_government,culture,jogos_nhai,high
7898.1.1,gen_2898,jogos_nhai,c_R102G148B118,1,e_jogos_nhai,history/titles/vassal_titles_e_jogos_nhai.txt,,nomad_government,culture,jogos_nhai,high
7898.1.1,gen_2899,jogos_nhai,d_R83G236B170,2,e_jogos_nhai,history/titles/vassal_titles_e_jogos_nhai.txt,,nomad_government,culture,jogos_nhai,high
7898.1.1,gen_2900,jogos_nhai,c_R59G98B158,1,e_jogos_nhai,history/titles/vassal_titles_e_jogos_nhai.txt,,nomad_government,culture,jogos_nhai,high
7898.1.1,gen_2901,jogos_nhai,d_R155G55B87,2,e_jogos_nhai,history/titles/vassal_titles_e_jogos_nhai.txt,,nomad_government,culture,jogos_nhai,high
7898.1.1,gen_2902,jogos_nhai,d_R112G39B75,2,e_jogos_nhai,history/titles/vassal_titles_e_jogos_nhai.txt,,nomad_government,culture,jogos_nhai,high
7898.1.1,gen_2903,jogos_nhai,c_R115G117B192,1,e_jogos_nhai,history/titles/vassal_titles_e_jogos_nhai.txt,,nomad_government,culture,jogos_nhai,high
7898.1.1,gen_2904,jogos_nhai,d_R29G161B233,2,e_jogos_nhai,history/titles/vassal_titles_e_jogos_nhai.txt,,nomad_government,culture,jogos_nhai,high
7898.1.1,gen_2905,jogos_nhai,c_R159G40B86,1,e_jogos_nhai,history/titles/vassal_titles_e_jogos_nhai.txt,,nomad_government,culture,jogos_nhai,high
7898.1.1,gen_2906,jogos_nhai,d_R56G193B185,2,e_jogos_nhai,history/titles/vassal_titles_e_jogos_nhai.txt,,nomad_government,culture,jogos_nhai,high
7898.1.1,gen_2907,jogos_nhai,c_R136G41B163,1,e_jogos_nhai,history/titles/vassal_titles_e_jogos_nhai.txt,,nomad_government,culture,jogos_nhai,high
7898.1.1,gen_2908,jogos_nhai,k_R62G247B214,3,e_jogos_nhai,history/titles/vassal_titles_e_jogos_nhai.txt,,nomad_government,culture,jogos_nhai,high
7898.1.1,gen_2909,jogos_nhai,d_R143G96B105,2,e_jogos_nhai,history/titles/vassal_titles_e_jogos_nhai.txt,,nomad_government,culture,jogos_nhai,high
7898.1.1,gen_2910,jogos_nhai,c_R30G42B194,1,e_jogos_nhai,history/titles/vassal_titles_e_jogos_nhai.txt,,nomad_government,culture,jogos_nhai,high
7898.1.1,gen_2911,jogos_nhai,d_R60G66B58,2,e_jogos_nhai,history/titles/vassal_titles_e_jogos_nhai.txt,,nomad_government,culture,jogos_nhai,high
7898.1.1,gen_2912,jogos_nhai,c_R107G169B129,1,e_jogos_nhai,history/titles/vassal_titles_e_jogos_nhai.txt,,nomad_government,culture,jogos_nhai,high
7898.1.1,gen_2913,jogos_nhai,d_R76G29B27,2,e_jogos_nhai,history/titles/vassal_titles_e_jogos_nhai.txt,,nomad_government,culture,jogos_nhai,high
7898.1.1,gen_2914,jogos_nhai,c_R153G225B9,1,e_jogos_nhai,history/titles/vassal_titles_e_jogos_nhai.txt,,nomad_government,culture,jogos_nhai,high
7898.1.1,gen_2915,jogos_nhai,d_R48G134B93,2,e_jogos_nhai,history/titles/vassal_titles_e_jogos_nhai.txt,,nomad_government,culture,jogos_nhai,high
7898.1.1,gen_2916,jogos_nhai,d_R208G13B56,2,e_jogos_nhai,history/titles/vassal_titles_e_jogos_nhai.txt,,nomad_government,culture,jogos_nhai,high
7898.1.1,gen_2917,jogos_nhai,c_R203G117B219,1,e_jogos_nhai,history/titles/vassal_titles_e_jogos_nhai.txt,,nomad_government,culture,jogos_nhai,high
7898.1.1,gen_2918,jogos_nhai,d_R255G68B131,2,e_jogos_nhai,history/titles/vassal_titles_e_jogos_nhai.txt,,nomad_government,culture,jogos_nhai,high
7898.1.1,gen_2919,jogos_nhai,d_R102G201B167,2,e_jogos_nhai,history/titles/vassal_titles_e_jogos_nhai.txt,,nomad_government,culture,jogos_nhai,high
7898.1.1,gen_2920,jogos_nhai,d_R52G155B180,2,e_jogos_nhai,history/titles/vassal_titles_e_jogos_nhai.txt,,nomad_government,culture,jogos_nhai,high
7898.1.1,gen_2921,lengii,c_R234G73B26,1,e_leng,history/titles/vassal_titles_e_leng.txt,,mandala_government,empire,e_leng,high
7898.1.1,gen_2922,lengii,d_R206G76B102,2,e_leng,history/titles/vassal_titles_e_leng.txt,,mandala_government,empire,e_leng,high
7898.1.1,gen_2923,lengii,c_R106G27B99,1,e_leng,history/titles/vassal_titles_e_leng.txt,,mandala_government,empire,e_leng,high
7898.1.1,gen_2924,lhazareen,d_R225G47B160,2,e_lhazar,history/titles/vassal_titles_e_lhazar.txt,,clan_government,empire,e_lhazar,medium
7898.1.1,gen_2925,lhazareen,d_R173G29B222,2,e_lhazar,history/titles/vassal_titles_e_lhazar.txt,,clan_government,empire,e_lhazar,medium
7898.1.1,gen_2926,lhazareen,d_R231G23B54,2,e_lhazar,history/titles/vassal_titles_e_lhazar.txt,,clan_government,empire,e_lhazar,medium
7898.1.1,gen_2927,lhazareen,d_R122G12B245,2,e_lhazar,history/titles/vassal_titles_e_lhazar.txt,,clan_government,empire,e_lhazar,medium
7898.1.1,gen_2928,lhazareen,d_R12G187B142,2,e_lhazar,history/titles/vassal_titles_e_lhazar.txt,,clan_government,empire,e_lhazar,medium
7898.1.1,gen_2929,lhazareen,d_R24G232B25,2,e_lhazar,history/titles/vassal_titles_e_lhazar.txt,,clan_government,empire,e_lhazar,medium
7898.1.1,gen_2930,lhazareen,k_R215G70B208,3,e_lhazar,history/titles/vassal_titles_e_lhazar.txt,,clan_government,empire,e_lhazar,medium
7898.1.1,gen_2931,lhazareen,d_R111G255B221,2,e_lhazar,history/titles/vassal_titles_e_lhazar.txt,,clan_government,empire,e_lhazar,medium
7898.1.1,gen_2932,lhazareen,d_R165G143B36,2,e_lhazar,history/titles/vassal_titles_e_lhazar.txt,,clan_government,empire,e_lhazar,medium
7898.1.1,gen_2940,dothraki,d_R30G100B234,2,e_lower_sarne_dothraki,history/titles/vassal_titles_e_lower_sarne_dothraki.txt,,nomad_government,culture,dothraki,high
7898.1.1,gen_2941,dothraki,c_R2G13B94,1,e_lower_sarne_dothraki,history/titles/vassal_titles_e_lower_sarne_dothraki.txt,,nomad_government,culture,dothraki,high
7898.1.1,gen_2942,dothraki,d_R120G15B219,2,e_lower_sarne_dothraki,history/titles/vassal_titles_e_lower_sarne_dothraki.txt,,nomad_government,culture,dothraki,high
7898.1.1,gen_2943,dothraki,d_R237G219B170,2,e_lower_sarne_dothraki,history/titles/vassal_titles_e_lower_sarne_dothraki.txt,,nomad_government,culture,dothraki,high
7898.1.1,gen_2947,dothraki,k_R38G162B191,3,e_lower_sarne_dothraki,history/titles/vassal_titles_e_lower_sarne_dothraki.txt,,nomad_government,culture,dothraki,high
7898.1.1,gen_2948,dothraki,c_R159G39B37,1,e_lower_sarne_dothraki,history/titles/vassal_titles_e_lower_sarne_dothraki.txt,,nomad_government,culture,dothraki,high
7898.1.1,gen_2949,dothraki,d_R33G60B161,2,e_lower_sarne_dothraki,history/titles/vassal_titles_e_lower_sarne_dothraki.txt,,nomad_government,culture,dothraki,high
7898.1.1,gen_2950,dothraki,d_R39G25B143,2,e_lower_sarne_dothraki,history/titles/vassal_titles_e_lower_sarne_dothraki.txt,,nomad_government,culture,dothraki,high
7898.1.1,gen_2951,dothraki,d_R36G224B233,2,e_lower_sarne_dothraki,history/titles/vassal_titles_e_lower_sarne_dothraki.txt,,nomad_government,culture,dothraki,high
7898.1.1,gen_2952,dothraki,c_R155G109B217,1,e_lower_sarne_dothraki,history/titles/vassal_titles_e_lower_sarne_dothraki.txt,,nomad_government,culture,dothraki,high
7898.1.1,gen_2954,dothraki,d_R254G224B205,2,e_lower_sarne_dothraki,history/titles/vassal_titles_e_lower_sarne_dothraki.txt,,nomad_government,culture,dothraki,high
7898.1.1,gen_2955,dothraki,k_R35G68B68,3,e_lower_sarne_dothraki,history/titles/vassal_titles_e_lower_sarne_dothraki.txt,,nomad_government,culture,dothraki,high
7898.1.1,gen_2956,dothraki,c_R177G55B229,1,e_lower_sarne_dothraki,history/titles/vassal_titles_e_lower_sarne_dothraki.txt,,nomad_government,culture,dothraki,high
7898.1.1,gen_2957,dothraki,d_R238G205B44,2,e_lower_sarne_dothraki,history/titles/vassal_titles_e_lower_sarne_dothraki.txt,,nomad_government,culture,dothraki,high
7898.1.1,gen_2958,dothraki,d_R115G223B207,2,e_lower_sarne_dothraki,history/titles/vassal_titles_e_lower_sarne_dothraki.txt,,nomad_government,culture,dothraki,high
7898.1.1,gen_2959,dothraki,c_R14G11B45,1,e_lower_sarne_dothraki,history/titles/vassal_titles_e_lower_sarne_dothraki.txt,,nomad_government,culture,dothraki,high
7898.1.1,gen_2960,dothraki,d_R29G192B92,2,e_lower_sarne_dothraki,history/titles/vassal_titles_e_lower_sarne_dothraki.txt,,nomad_government,culture,dothraki,high
7898.1.1,gen_2961,dothraki,d_R122G255B137,2,e_lower_sarne_dothraki,history/titles/vassal_titles_e_lower_sarne_dothraki.txt,,nomad_government,culture,dothraki,high
7898.1.1,gen_2962,dothraki,c_R158G105B240,1,e_lower_sarne_dothraki,history/titles/vassal_titles_e_lower_sarne_dothraki.txt,,nomad_government,culture,dothraki,high
7898.1.1,gen_2963,dothraki,d_R254G192B105,2,e_lower_sarne_dothraki,history/titles/vassal_titles_e_lower_sarne_dothraki.txt,,nomad_government,culture,dothraki,high
7898.1.1,gen_2964,dothraki,c_R220G249B17,1,e_lower_sarne_dothraki,history/titles/vassal_titles_e_lower_sarne_dothraki.txt,,nomad_government,culture,dothraki,high
7898.1.1,gen_2965,dothraki,c_R151G60B74,1,e_lower_sarne_dothraki,history/titles/vassal_titles_e_lower_sarne_dothraki.txt,,nomad_government,culture,dothraki,high
7898.1.1,gen_2966,dothraki,d_R149G15B5,2,e_lower_sarne_dothraki,history/titles/vassal_titles_e_lower_sarne_dothraki.txt,,nomad_government,culture,dothraki,high
7898.1.1,gen_2967,dothraki,d_R241G133B192,2,e_lower_sarne_dothraki,history/titles/vassal_titles_e_lower_sarne_dothraki.txt,,nomad_government,culture,dothraki,high
7898.1.1,gen_2968,dothraki,c_R173G94B42,1,e_lower_sarne_dothraki,history/titles/vassal_titles_e_lower_sarne_dothraki.txt,,nomad_government,culture,dothraki,high
7898.1.1,gen_2969,dothraki,d_R64G145B200,2,e_lower_sarne_dothraki,history/titles/vassal_titles_e_lower_sarne_dothraki.txt,,nomad_government,culture,dothraki,high
7898.1.1,gen_2970,dothraki,k_R252G254B159,3,e_lower_sarne_dothraki,history/titles/vassal_titles_e_lower_sarne_dothraki.txt,,nomad_government,culture,dothraki,high
7898.1.1,gen_2971,dothraki,c_R221G178B168,1,e_lower_sarne_dothraki,history/titles/vassal_titles_e_lower_sarne_dothraki.txt,,nomad_government,culture,dothraki,high
7898.1.1,gen_2972,dothraki,d_R38G138B230,2,e_lower_sarne_dothraki,history/titles/vassal_titles_e_lower_sarne_dothraki.txt,,nomad_government,culture,dothraki,high
7898.1.1,gen_2973,dothraki,c_R145G90B65,1,e_lower_sarne_dothraki,history/titles/vassal_titles_e_lower_sarne_dothraki.txt,,nomad_government,culture,dothraki,high
7898.1.1,gen_2974,dothraki,d_R210G109B235,2,e_lower_sarne_dothraki,history/titles/vassal_titles_e_lower_sarne_dothraki.txt,,nomad_government,culture,dothraki,high
7898.1.1,gen_2975,dothraki,d_R251G220B244,2,e_lower_sarne_dothraki,history/titles/vassal_titles_e_lower_sarne_dothraki.txt,,nomad_government,culture,dothraki,high
7898.1.1,gen_2976,dothraki,d_R162G54B28,2,e_lower_sarne_dothraki,history/titles/vassal_titles_e_lower_sarne_dothraki.txt,,nomad_government,culture,dothraki,high
7898.1.1,gen_2977,dothraki,c_R111G67B28,1,e_lower_sarne_dothraki,history/titles/vassal_titles_e_lower_sarne_dothraki.txt,,nomad_government,culture,dothraki,high
7898.1.1,gen_2978,dothraki,d_R221G205B23,2,e_lower_sarne_dothraki,history/titles/vassal_titles_e_lower_sarne_dothraki.txt,,nomad_government,culture,dothraki,high
7898.1.1,gen_2979,dothraki,k_R139G90B4,3,e_lower_sarne_dothraki,history/titles/vassal_titles_e_lower_sarne_dothraki.txt,,nomad_government,culture,dothraki,high
7898.1.1,gen_2980,dothraki,d_R161G116B131,2,e_lower_sarne_dothraki,history/titles/vassal_titles_e_lower_sarne_dothraki.txt,,nomad_government,culture,dothraki,high
7898.1.1,gen_2981,dothraki,d_R248G26B201,2,e_lower_sarne_dothraki,history/titles/vassal_titles_e_lower_sarne_dothraki.txt,,nomad_government,culture,dothraki,high
7898.1.1,gen_2982,dothraki,d_R167G18B36,2,e_lower_sarne_dothraki,history/titles/vassal_titles_e_lower_sarne_dothraki.txt,,nomad_government,culture,dothraki,high
