province_id,rgb,barony,county,duchy,kingdom,empire,model_terrain,proposed_terrain,eep_terrain,final_terrain,model_confidence,model_runner_up,model_margin,model_priority_group,model_warning,lore_base,lore_forest,lore_google_green,lore_arid,lore_google_mountain,slope,lore_reason,leading_masks,water_class,review_reason,decision,decision_reason,review_status
14122,210:168:186,,,,,,mountains,desert,hills,hills,0.153416,hills,0.003876,,below_95pct_precision_threshold|top_two_margin_below_0.10,desert,0.094771,0.000000,0.172794,1.000000,0.002337,untitled_lore_arid=desert,drylands_01_grassy_mask.png:0.0476|steppe_01_mask.png:0.0097|drylands_01_mask.png:0.0097,land,,,,automatic
14123,190:183:230,b_R190G183B230,c_R142G60B223,d_R170G220B142,k_R77G224B134,e_jogos_nhai,desert,forest,hills,hills,0.412199,mountains,0.331681,desert,priority:desert_over_plains|below_95pct_precision_threshold,forest,0.308279,0.000000,0.002542,0.314815,0.002184,region:e_jogos_nhai=steppe|lore_wooded=forest,desert_02_mask.png:0.8362|drylands_01_grassy_mask.png:0.1158|steppe_01_mask.png:0.0240,land,,,,automatic
14124,26:232:231,b_R26G232B231,c_R224G232B191,d_R6G47B37,k_lorath,e_lorath,plains,plains,plains,plains,0.232468,hills,0.044276,,below_95pct_precision_threshold|top_two_margin_below_0.10,plains,0.001171,0.000000,0.035411,0.000000,0.001369,region:e_lorath=plains,drylands_01_grassy_mask.png:0.2552|plains_01_mask.png:0.1405|steppe_01_mask.png:0.0560,land,,,,automatic
14125,50:183:72,b_R50G183B72,c_R238G171B130,d_R84G175B167,k_R145G149B37,e_bloodless_men,plains,drylands,drylands,drylands,0.137674,hills,0.052340,,below_95pct_precision_threshold|top_two_margin_below_0.10,drylands,0.000000,0.000000,0.043741,0.000000,0.000552,region:e_bloodless_men=drylands,drylands_01_grassy_mask.png:0.5075|steppe_01_mask.png:0.3528|drylands_01_mask.png:0.0107,land,,,,automatic
14126,178:112:144,,,,,,mountains,hills,mountains,mountains,0.466791,hills,0.368197,,below_95pct_precision_threshold,plains,0.111520,0.000000,0.025490,0.150000,0.004594,untitled_lore_default=plains|hill_relief=hills,,land,,,,automatic
14127,173:105:37,b_R173G105B37,c_R249G120B109,d_R133G252B31,k_R234G164B143,e_great_grass_sea_dothraki,forest,steppe,steppe,steppe,0.179456,plains,0.045745,,below_95pct_precision_threshold|top_two_margin_below_0.10,steppe,0.000000,0.000000,0.000000,0.000000,0.000447,region:e_great_grass_sea_dothraki=steppe,steppe_01_mask.png:0.7018|plains_01_mask.png:0.1907|medi_lumpy_grass_mask.png:0.0685,land,,,,automatic
14128,1:47:193,,,,,,mountains,mountains,hills,hills,0.275207,hills,0.165951,,below_95pct_precision_threshold,plains,0.160675,0.000000,0.051924,0.351852,0.003022,untitled_lore_default=plains|mountain_relief=mountains,drylands_01_grassy_mask.png:0.0504|steppe_01_mask.png:0.0106|drylands_01_mask.png:0.0106,land,,,,automatic
14129,139:167:226,b_R139G167B226,c_R194G29B161,d_R240G127B159,k_R186G177B200,e_cannibal_sands,plains,drylands,desert,desert,0.123508,mountains,0.036002,,below_95pct_precision_threshold|top_two_margin_below_0.10,drylands,0.011846,0.000000,0.046296,0.083333,0.001584,region:e_cannibal_sands=drylands,drylands_01_grassy_mask.png:0.4003|steppe_01_mask.png:0.2760|drylands_01_mask.png:0.0190,land,,,,automatic
14130,250:253:222,b_R250G253B222,c_R161G248B68,d_R140G191B33,k_R214G108B201,e_golden_yi_ti,plains,forest,plains,forest,0.143518,hills,0.021145,,below_95pct_precision_threshold|top_two_margin_below_0.10,forest,0.489957,0.000000,0.006217,0.097561,0.000448,region:e_golden_yi_ti=plains|lore_wooded=forest,drylands_01_grassy_mask.png:0.8364|steppe_01_mask.png:0.1609|drylands_01_mask.png:0.0026,land,,,,automatic
14131,99:13:12,b_R99G13B12,c_R166G19B37,d_R20G36B149,k_R43G49B154,e_qohor,plains,plains,forest,forest,0.198899,hills,0.112776,,below_95pct_precision_threshold,plains,0.000000,0.000000,0.029750,0.206897,0.001455,region:e_qohor=plains,steppe_01_mask.png:0.2053|drylands_01_grassy_mask.png:0.0695|plains_01_mask.png:0.0616,land,,,,automatic
14132,159:211:94,b_R159G211B94,c_R134G119B206,d_R57G171B81,k_R53G65B146,e_jogos_nhai,plains,steppe,steppe,steppe,0.175708,hills,0.102291,,below_95pct_precision_threshold,steppe,0.000000,0.000000,0.113165,0.000000,0.000874,region:e_jogos_nhai=steppe,drylands_01_grassy_mask.png:0.7395|steppe_01_mask.png:0.2555|drylands_01_mask.png:0.0050,land,,,,automatic
14133,149:238:248,b_R149G238B248,c_R23G219B64,d_R180G130B18,k_R23G24B83,e_great_moraq,plains,jungle,jungle,jungle,0.294252,forest,0.175448,,below_95pct_precision_threshold,jungle,0.148459,0.880952,0.134454,0.023810,0.001037,region:e_great_moraq=plains|lore_wooded=jungle,medi_grass_01_mask.png:0.5373|grass 12_05_10_elis_mask.png:0.1458|plains_01_rough_mask.png:0.1422,land,,,,automatic
14134,246:252:189,b_R246G252B189,c_R10G23B27,d_R204G244B176,k_R94G218B71,e_upper_sarne_dothraki,forest,steppe,steppe,steppe,0.219178,plains,0.100963,,below_95pct_precision_threshold,steppe,0.000000,0.000000,0.026010,0.000000,0.000009,region:e_upper_sarne_dothraki=steppe,steppe_01_mask.png:0.7340|plains_01_mask.png:0.1958|medi_lumpy_grass_mask.png:0.0672,land,,,,automatic
14135,140:120:27,b_R140G120B27,c_R96G30B88,d_R192G168B147,k_R20G51B137,e_leng,plains,jungle,jungle,jungle,0.351036,forest,0.174508,,below_95pct_precision_threshold,jungle,0.237955,0.914286,0.000000,0.042857,0.002039,region:e_leng=plains|lore_wooded=jungle,medi_lumpy_grass_mask.png:0.4628|medi_grass_01_mask.png:0.3006|grass 12_05_10_elis_mask.png:0.0808,land,,,,automatic
14136,152:4:197,b_R152G4B197,c_R55G38B207,d_R131G138B204,k_R209G123B86,e_great_grass_sea_dothraki,plains,steppe,steppe,steppe,0.163149,hills,0.023835,,below_95pct_precision_threshold|top_two_margin_below_0.10,steppe,0.000000,0.000000,0.000000,0.095238,0.000453,region:e_great_grass_sea_dothraki=steppe,drylands_01_grassy_mask.png:0.8000|steppe_01_mask.png:0.1020|drylands_01_mask.png:0.0980,land,,,,automatic
14137,154:49:180,,,,,,mountains,hills,hills,hills,0.435174,hills,0.340234,,below_95pct_precision_threshold,plains,0.168090,0.016129,0.045857,0.048387,0.003848,untitled_lore_default=plains|hill_relief=hills,drylands_01_grassy_mask.png:0.0279|steppe_01_mask.png:0.0058|drylands_01_mask.png:0.0058,land,,,,automatic
14138,113:108:119,b_R113G108B119,c_R200G41B203,d_R11G122B152,k_R43G49B154,e_qohor,plains,plains,forest,forest,0.233132,forest,0.160147,,below_95pct_precision_threshold,plains,0.113562,0.000000,0.011438,0.000000,0.001087,region:e_qohor=plains,steppe_01_mask.png:0.4146|plains_01_mask.png:0.1230|drylands_01_grassy_mask.png:0.0956,land,,,,automatic
14139,164:174:58,b_R164G174B58,c_R164G243B10,d_R83G108B44,k_R74G86B203,e_golden_yi_ti,plains,forest,plains,forest,0.258145,drylands,0.180184,,below_95pct_precision_threshold,forest,0.919550,1.000000,0.000000,0.000000,0.001532,region:e_golden_yi_ti=plains|lore_wooded=forest,drylands_01_grassy_mask.png:0.5962|steppe_01_mask.png:0.1320|drylands_01_mask.png:0.1320,land,,,,automatic
14140,154:205:136,,,,,,hills,desert_mountains,mountains,mountains,0.999223,mountains,0.998992,,below_95pct_precision_threshold,desert,0.075421,0.000000,0.444616,0.640351,0.005896,untitled_lore_arid=desert|mountain_relief=desert_mountains,redsand/desert_red_flat_01_mask.png:0.0117|drylands_01_grassy_mask.png:0.0065|drylands_01_mask.png:0.0012,land,,,,automatic
14141,145:17:107,b_R145G17B107,c_R157G229B49,d_R37G118B118,k_R209G123B86,e_great_grass_sea_dothraki,plains,steppe,steppe,steppe,0.175524,hills,0.022595,,below_95pct_precision_threshold|top_two_margin_below_0.10,steppe,0.103186,0.000000,0.000000,0.125000,0.001100,region:e_great_grass_sea_dothraki=steppe,drylands_01_grassy_mask.png:0.8275|steppe_01_mask.png:0.1294|drylands_01_mask.png:0.0431,land,,,,automatic
14142,3:89:154,b_R3G89B154,c_R56G254B154,d_R72G96B9,k_R151G75B249,e_bloodless_men,plains,drylands,drylands,drylands,0.167368,drylands,0.087672,,below_95pct_precision_threshold|top_two_margin_below_0.10,drylands,0.028896,0.000000,0.029780,0.000000,0.001092,region:e_bloodless_men=drylands,drylands_01_grassy_mask.png:0.6259|steppe_01_mask.png:0.1369|drylands_01_mask.png:0.1369,land,,,,automatic
14143,102:28:122,b_R102G28B122,c_R43G71B177,d_R192G168B147,k_R20G51B137,e_leng,plains,jungle,jungle,jungle,0.297427,forest,0.177056,,below_95pct_precision_threshold,jungle,0.307741,0.000000,0.053731,0.000000,0.001217,region:e_leng=plains|lore_wooded=jungle,medi_grass_01_mask.png:0.5878|grass 12_05_10_elis_mask.png:0.1264|plains_01_rough_mask.png:0.1222,land,,,,automatic
14144,200:0:156,,,,,,hills,desert_mountains,mountains,mountains,0.996350,mountains,0.994845,,below_95pct_precision_threshold,desert,0.000000,0.000000,0.734205,0.000000,0.006211,untitled_lore_arid=desert|mountain_relief=desert_mountains,redsand/desert_red_flat_01_mask.png:0.0708,land,,,,automatic
14145,236:118:183,b_R236G118B183,c_R140G29B201,d_R214G61B80,k_R156G226B228,e_great_moraq,plains,hills,mountains,mountains,0.352025,floodplains,0.229447,,below_95pct_precision_threshold,plains,0.052594,0.000000,0.000000,0.000000,0.004764,region:e_great_moraq=plains|hill_relief=hills,medi_lumpy_grass_mask.png:0.4588|medi_grass_01_mask.png:0.1641|grass 12_05_10_elis_mask.png:0.0515,land,,,,automatic
14146,227:168:230,b_R227G168B230,c_R65G82B80,d_R196G74B194,k_R231G165B51,e_bone_mountain_dothraki,plains,steppe,steppe,steppe,0.174427,hills,0.082366,,below_95pct_precision_threshold|top_two_margin_below_0.10,steppe,0.000000,0.000000,0.000000,0.000000,0.000503,region:e_bone_mountain_dothraki=steppe,drylands_01_grassy_mask.png:0.7020|steppe_01_mask.png:0.1490|drylands_01_mask.png:0.1490,land,,,,automatic
14147,190:149:14,b_R190G149B14,c_R65G80B139,d_R151G185B163,k_R93G216B215,e_upper_sarne_dothraki,plains,steppe,steppe,steppe,0.173789,hills,0.038839,,below_95pct_precision_threshold|top_two_margin_below_0.10,steppe,0.000000,0.000000,0.000000,0.000000,0.000503,region:e_upper_sarne_dothraki=steppe,drylands_01_grassy_mask.png:0.7886|steppe_01_mask.png:0.1074|drylands_01_mask.png:0.1040,land,,,,automatic
14148,248:119:142,b_R248G119B142,c_R138G213B216,d_R43G59B222,k_R60G250B117,e_golden_yi_ti,plains,forest,plains,forest,0.320868,hills,0.230328,,below_95pct_precision_threshold,forest,0.717087,0.000000,0.000000,0.000000,0.000112,region:e_golden_yi_ti=plains|lore_wooded=forest,drylands_01_grassy_mask.png:0.7459|steppe_01_mask.png:0.1184|drylands_01_mask.png:0.1166,land,,,,automatic
14149,103:236:202,,,,,,hills,hills,mountains,mountains,0.998434,plains,0.998068,,below_95pct_precision_threshold,desert,0.047988,0.000000,0.607843,0.052632,0.005007,untitled_lore_arid=desert|hill_relief=hills,redsand/desert_red_flat_01_mask.png:0.0658,land,,,,automatic
14150,182:117:155,,,,,,mountains,forest,mountains,mountains,0.382720,hills,0.274506,,below_95pct_precision_threshold,forest,0.222871,0.000000,0.022601,0.198473,0.004673,untitled_lore_wooded=forest,drylands_01_grassy_mask.png:0.0407|steppe_01_mask.png:0.0085|drylands_01_mask.png:0.0085,land,,,,automatic
14151,63:140:157,b_R63G140B157,c_R2G13B94,d_R30G100B234,k_R205G146B11,e_lower_sarne_dothraki,plains,steppe,steppe,steppe,0.246153,floodplains,0.161122,,below_95pct_precision_threshold,steppe,0.000000,0.000000,0.000000,0.000000,0.000435,region:e_lower_sarne_dothraki=steppe,steppe_01_mask.png:0.5308|plains_01_mask.png:0.1526|drylands_01_grassy_mask.png:0.0885,land,,,,automatic
14152,118:45:64,b_R118G45B64,c_R73G160B176,d_R10G62B223,k_R231G165B51,e_bone_mountain_dothraki,mountains,mountains,mountains,mountains,0.479514,frozen_flats,0.328985,,below_95pct_precision_threshold,steppe,0.113347,0.000000,0.011696,0.807018,0.011011,region:e_bone_mountain_dothraki=steppe|mountain_relief=mountains,drylands_01_grassy_mask.png:0.0002|steppe_01_mask.png:0.0000|drylands_01_mask.png:0.0000,land,,,,automatic
14153,105:94:184,b_R105G94B184,c_R232G201B61,d_R64G9B194,k_R150G96B205,e_lower_sarne_dothraki,plains,steppe,steppe,steppe,0.251469,hills,0.169641,,below_95pct_precision_threshold,steppe,0.000000,0.000000,0.253017,0.000000,0.001184,region:e_lower_sarne_dothraki=steppe,steppe_01_mask.png:0.2100|drylands_01_grassy_mask.png:0.0998|plains_01_mask.png:0.0641,land,,,,automatic
14154,28:211:83,b_R28G211B83,c_R199G90B183,d_R198G143B52,k_R168G94B91,e_upper_sarne_dothraki,plains,forest,steppe,steppe,0.204835,hills,0.061651,,below_95pct_precision_threshold|top_two_margin_below_0.10,forest,0.303922,0.000000,0.000000,0.000000,0.000371,region:e_upper_sarne_dothraki=steppe|lore_wooded=forest,drylands_01_grassy_mask.png:0.8428|steppe_01_mask.png:0.1207|drylands_01_mask.png:0.0365,land,,,,automatic
14155,246:92:51,b_R246G92B51,c_R156G107B38,d_R71G199B57,k_R205G146B11,e_lower_sarne_dothraki,plains,forest,steppe,steppe,0.270696,floodplains,0.199609,,below_95pct_precision_threshold,forest,0.359907,0.263158,0.000000,0.052632,0.000777,region:e_lower_sarne_dothraki=steppe|lore_wooded=forest,steppe_01_mask.png:0.4331|plains_01_mask.png:0.1297|drylands_01_grassy_mask.png:0.1171,land,,,,automatic
14156,65:240:204,,,,,,desert,desert,plains,desert,0.999989,farmlands,0.999979,desert,priority:desert_over_hills|below_95pct_precision_threshold,desert,0.000516,0.000000,0.762642,0.035088,0.001751,untitled_lore_arid=desert,redsand/desert_red_flat_01_mask.png:0.5760|redmountain/red_mountain_02_d_desert_mask.png:0.1549|drylands_01_grassy_mask.png:0.0325,land,,,,automatic
14157,101:4:62,b_R101G4B62,c_R1G97B5,d_R73G133B15,k_R27G181B254,e_qarth,desert,desert,desert,desert,0.999603,desert_mountains,0.999328,desert,priority:desert_over_plains|below_95pct_precision_threshold,desert,0.000000,0.000000,1.000000,0.288462,0.001370,region:e_qarth=desert,redsand/desert_red_flat_01_mask.png:1.0000|redmountain/red_mountain_02_d_desert_mask.png:0.0000,land,,,,automatic
14158,101:107:196,b_R101G107B196,c_R101G107B196,d_eetlv_wilds_06,k_R198G145B136,e_cannibal_sands,desert_mountains,drylands,desert,desert,0.306547,plains,0.182869,,below_95pct_precision_threshold,drylands,0.381339,1.000000,0.022989,0.000000,0.000852,region:e_cannibal_sands=drylands,drylands_01_mask.png:0.5785,land,,,,automatic
14159,71:124:98,,,,,,mountains,mountains,mountains,mountains,0.623539,hills,0.543445,,below_95pct_precision_threshold,plains,0.045372,0.000000,0.000000,0.162791,0.006414,untitled_lore_default=plains|mountain_relief=mountains,drylands_01_grassy_mask.png:0.0004|steppe_01_mask.png:0.0001|drylands_01_mask.png:0.0001,land,,,,automatic
14160,61:73:238,b_R61G73B238,c_R217G188B232,d_R255G46B176,k_R214G108B201,e_golden_yi_ti,hills,plains,plains,plains,0.138705,plains,0.014026,,below_95pct_precision_threshold|top_two_margin_below_0.10,plains,0.034385,0.000000,0.001705,0.000000,0.000780,region:e_golden_yi_ti=plains,drylands_01_grassy_mask.png:0.8421|steppe_01_mask.png:0.1566|drylands_01_mask.png:0.0013,land,,,,automatic
14161,36:148:42,b_R36G148B42,c_R227G61B75,d_R64G145B200,k_R35G68B68,e_lower_sarne_dothraki,plains,steppe,steppe,steppe,0.197249,hills,0.121876,,below_95pct_precision_threshold,steppe,0.000000,0.000000,0.000000,0.553398,0.001077,region:e_lower_sarne_dothraki=steppe,steppe_01_mask.png:0.2214|drylands_01_grassy_mask.png:0.0681|plains_01_mask.png:0.0660,land,,,,automatic
14162,240:82:170,,,,,,mountains,hills,mountains,mountains,0.438242,hills,0.342969,,below_95pct_precision_threshold,plains,0.012543,0.000000,0.143887,0.191176,0.004714,untitled_lore_default=plains|hill_relief=hills,drylands_01_grassy_mask.png:0.0096|steppe_01_mask.png:0.0020|drylands_01_mask.png:0.0020,land,,,,automatic
14163,230:77:144,,,,,,mountains,mountains,mountains,mountains,0.713008,hills,0.666986,,below_95pct_precision_threshold,forest,0.231871,0.000000,0.000000,0.428571,0.006968,untitled_lore_wooded=forest|mountain_relief=mountains,,land,,,,automatic
14164,235:134:139,b_R235G134B139,c_R245G167B64,d_R66G149B233,k_R43G49B154,e_qohor,plains,plains,forest,forest,0.211045,forest,0.098575,,below_95pct_precision_threshold|top_two_margin_below_0.10,plains,0.068280,0.000000,0.006536,0.000000,0.000333,region:e_qohor=plains,steppe_01_mask.png:0.5668|plains_01_mask.png:0.1620|drylands_01_grassy_mask.png:0.0693,land,,,,automatic
14165,210:57:127,b_R210G57B127,c_R30G54B72,d_R155G74B190,k_R31G28B188,e_mossovy,hills,taiga,forest,forest,0.161884,plains,0.019912,,below_95pct_precision_threshold|top_two_margin_below_0.10,taiga,0.077288,0.000000,0.000000,0.000000,0.000729,region:e_mossovy=taiga|lore_wooded=taiga,drylands_01_grassy_mask.png:0.4980|drylands_01_mask.png:0.1058|steppe_01_mask.png:0.1057,land,,,,automatic
14166,39:53:232,b_R39G53B232,c_R157G8B170,d_R37G183B63,k_R153G161B35,e_jogos_nhai,plains,steppe,steppe,steppe,0.127448,hills,0.012569,,below_95pct_precision_threshold|top_two_margin_below_0.10,steppe,0.000000,0.000000,0.000000,0.067416,0.000674,region:e_jogos_nhai=steppe,drylands_01_grassy_mask.png:0.8171|steppe_01_mask.png:0.1807|drylands_01_mask.png:0.0022,land,,,,automatic
14167,194:13:29,b_R194G13B29,c_R194G13B29,d_eetlv_wilds_04,k_R77G224B134,e_jogos_nhai,hills,forest,hills,hills,0.159228,mountains,0.026033,,below_95pct_precision_threshold|top_two_margin_below_0.10,forest,0.182598,0.294118,0.099769,0.036765,0.002268,region:e_jogos_nhai=steppe|lore_wooded=forest,drylands_01_grassy_mask.png:0.1075|steppe_01_mask.png:0.0223|drylands_01_mask.png:0.0223,land,,,,automatic
14168,54:113:24,b_R54G113B24,c_R56G29B19,d_R218G131B54,k_R195G51B107,e_summer_isles,plains,hills,mountains,mountains,0.267814,hills,0.170370,,below_95pct_precision_threshold,jungle,0.080610,0.000000,0.001307,0.022222,0.003620,region:e_summer_isles=plains|lore_wooded=jungle|hill_relief=hills,medi_grass_01_mask.png:0.0385|grass 12_05_10_elis_mask.png:0.0380|plains_01_mask.png:0.0141,land,,,,automatic
14169,16:100:50,b_R16G100B50,c_R89G223B108,d_R214G186B131,k_R13G236B229,e_sothoryos,plains,jungle,jungle,jungle,0.552813,forest,0.461180,,below_95pct_precision_threshold,jungle,0.650075,0.000000,0.000000,0.000000,0.000053,region:e_sothoryos=plains|lore_wooded=jungle,medi_grass_01_mask.png:0.4902|grass 12_05_10_elis_mask.png:0.1725|plains_01_rough_mask.png:0.1686,land,,,,automatic
14170,207:121:65,b_R207G121B65,c_R214G255B59,d_R19G246B85,k_R184G38B67,e_ifequevron,plains,taiga,forest,forest,0.221853,hills,0.123023,,below_95pct_precision_threshold,taiga,0.404121,0.881356,0.000000,0.016949,0.000743,region:e_ifequevron=taiga|lore_wooded=taiga,drylands_01_grassy_mask.png:0.7020|steppe_01_mask.png:0.1490|drylands_01_mask.png:0.1490,land,,,,automatic
14171,75:63:161,,,,,,mountains,plains,hills,hills,0.152024,hills,0.002480,,below_95pct_precision_threshold|top_two_margin_below_0.10,plains,0.112557,0.000000,0.000000,0.096154,0.002563,untitled_lore_default=plains,drylands_01_grassy_mask.png:0.1781|steppe_01_mask.png:0.0379|drylands_01_mask.png:0.0376,land,,,,automatic
14172,39:44:225,b_R39G44B225,c_R22G182B68,d_R189G70B200,k_R164G96B216,e_bone_mountain_dothraki,plains,forest,steppe,steppe,0.273303,hills,0.200985,,below_95pct_precision_threshold,forest,0.382921,1.000000,0.000000,0.000000,0.000097,region:e_bone_mountain_dothraki=steppe|lore_wooded=forest,drylands_01_grassy_mask.png:0.6717|steppe_01_mask.png:0.1460|drylands_01_mask.png:0.1460,land,,,,automatic
14173,215:101:27,b_R215G101B27,c_R186G135B171,d_R138G214B148,k_R72G217B95,e_lhazar,desert,desert,plains,desert,1.000000,farmlands,1.000000,desert,priority:desert_over_hills|below_95pct_precision_threshold,desert,0.032271,0.000000,0.179739,0.000000,0.001133,region:e_lhazar=drylands|strong_desert_evidence,redsand/desert_red_flat_01_mask.png:0.6778|drylands_01_grassy_mask.png:0.0883|redmountain/red_mountain_02_d_desert_mask.png:0.0821,land,,,,automatic
14174,215:134:199,b_R215G134B199,c_R139G90B10,d_R86G172B140,k_R205G146B11,e_lower_sarne_dothraki,plains,steppe,steppe,steppe,0.157831,forest,0.066274,,below_95pct_precision_threshold|top_two_margin_below_0.10,steppe,0.000000,0.000000,0.000000,0.000000,0.000830,region:e_lower_sarne_dothraki=steppe,steppe_01_mask.png:0.9159|medi_lumpy_grass_mask.png:0.0603|grass 12_05_10_elis_mask.png:0.0237,land,,,,automatic
14175,64:17:40,b_R64G17B40,c_R15G101B130,d_R2G126B112,k_R77G224B134,e_jogos_nhai,plains,steppe,steppe,steppe,0.158346,hills,0.067329,,below_95pct_precision_threshold|top_two_margin_below_0.10,steppe,0.000000,0.000000,0.000000,0.000000,0.000223,region:e_jogos_nhai=steppe,drylands_01_grassy_mask.png:0.6721|steppe_01_mask.png:0.1426|drylands_01_mask.png:0.1426,land,,,,automatic
14176,234:123:195,b_R234G123B195,c_R152G208B220,d_R12G131B170,k_R248G119B247,e_golden_yi_ti,plains,forest,plains,forest,0.130726,hills,0.025346,,below_95pct_precision_threshold|top_two_margin_below_0.10,forest,0.488358,0.000000,0.000000,0.000000,0.001359,region:e_golden_yi_ti=plains|lore_wooded=forest,drylands_01_grassy_mask.png:0.7020|steppe_01_mask.png:0.1490|drylands_01_mask.png:0.1490,land,,,,automatic
14177,194:245:189,b_R194G245B189,c_R168G181B62,d_R45G162B231,k_R198G145B136,e_cannibal_sands,plains,drylands,desert,desert,0.132654,forest,0.056688,,below_95pct_precision_threshold|top_two_margin_below_0.10,drylands,0.000000,0.000000,0.020120,0.000000,0.000716,region:e_cannibal_sands=drylands,drylands_01_grassy_mask.png:0.5235|steppe_01_mask.png:0.4670|drylands_01_mask.png:0.0020,land,,,,automatic
14178,227:231:78,b_R227G231B78,c_R75G30B135,d_R169G204B217,k_R43G49B154,e_qohor,mountains,plains,hills,hills,0.143519,hills,0.019793,,below_95pct_precision_threshold|top_two_margin_below_0.10,plains,0.111398,0.010989,0.379875,0.032967,0.002845,region:e_qohor=plains,steppe_01_mask.png:0.0493|drylands_01_grassy_mask.png:0.0247|plains_01_mask.png:0.0151,land,,,,automatic
14179,86:61:251,b_R86G61B251,c_R86G61B251,d_eetlv_wild_01,k_R162G105B191,e_lhazar,desert,desert,plains,desert,0.999660,desert_mountains,0.999429,desert,priority:desert_over_plains|below_95pct_precision_threshold,desert,0.000000,0.000000,0.988499,0.298077,0.000928,region:e_lhazar=drylands|strong_desert_evidence,redsand/desert_red_flat_01_mask.png:1.0000,land,,,,automatic
14180,173:82:223,b_R173G82B223,c_R205G169B234,d_R168G6B61,k_R152G107B148,e_ulthos,plains,jungle,jungle,jungle,0.210945,hills,0.120453,,below_95pct_precision_threshold,jungle,0.000000,0.000000,0.000000,0.000000,0.000184,region:e_ulthos=plains|lore_wooded=jungle,,land,,,,automatic
14181,139:231:0,b_R139G231B0,c_R178G238B68,d_R158G10B113,k_R223G125B2,e_bloodless_men,hills,drylands,drylands,drylands,0.230211,mountains,0.142992,,below_95pct_precision_threshold,drylands,0.309547,0.000000,0.002732,0.245902,0.002096,region:e_bloodless_men=drylands,drylands_01_grassy_mask.png:0.2486|steppe_01_mask.png:0.0529|drylands_01_mask.png:0.0529,land,,,,automatic
14182,136:237:97,b_R136G237B97,c_R250G20B111,d_R52G33B207,k_R255G238B153,e_hidden_sea,mountains,mountains,mountains,mountains,0.496203,hills,0.386128,,below_95pct_precision_threshold,forest,0.325690,0.000000,0.010302,0.338983,0.008127,region:e_hidden_sea=plains|lore_wooded=forest|mountain_relief=mountains,drylands_01_grassy_mask.png:0.0033|steppe_01_mask.png:0.0007|drylands_01_mask.png:0.0007,land,,,,automatic
14183,160:178:13,b_R160G178B13,c_R1G97B5,d_R73G133B15,k_R27G181B254,e_qarth,desert,desert,desert,desert,0.988431,desert_mountains,0.979296,desert,priority:desert_over_plains|below_95pct_precision_threshold,desert,0.000000,0.000000,0.971165,0.000000,0.001040,region:e_qarth=desert,redsand/desert_red_flat_01_mask.png:0.9346|redmountain/red_mountain_02_d_desert_mask.png:0.0365|drylands_01_grassy_mask.png:0.0147,land,,,,automatic
14184,243:245:129,b_R243G245B129,c_R138G26B207,d_R98G157B224,k_R215G70B208,e_lhazar,desert,desert,plains,desert,0.999639,desert_mountains,0.999392,desert,priority:desert_over_plains|below_95pct_precision_threshold,desert,0.050127,0.000000,0.282732,0.000000,0.000747,region:e_lhazar=drylands|strong_desert_evidence,redsand/desert_red_flat_01_mask.png:1.0000,land,,,,automatic
14185,181:101:60,b_R181G101B60,c_R181G101B60,d_eetlv_wildm_13,k_R145G149B37,e_bloodless_men,hills,drylands,drylands,drylands,0.194798,drylands,0.085178,,below_95pct_precision_threshold|top_two_margin_below_0.10,drylands,0.000000,0.000000,0.131755,0.000000,0.000786,region:e_bloodless_men=drylands,drylands_01_mask.png:0.4233,land,,,,automatic
14186,216:66:91,b_R216G66B91,c_R76G178B154,d_R189G218B124,k_R247G212B175,e_jogos_nhai,plains,steppe,steppe,steppe,0.249983,floodplains,0.164149,,below_95pct_precision_threshold,steppe,0.000000,0.000000,0.000000,0.160000,0.001634,region:e_jogos_nhai=steppe,steppe_01_mask.png:0.4426|plains_01_mask.png:0.1225|medi_lumpy_grass_mask.png:0.0449,land,,,,automatic
14187,221:81:58,,,,,,mountains,hills,mountains,mountains,0.532015,hills,0.445847,,below_95pct_precision_threshold,plains,0.009570,0.000000,0.117180,0.000000,0.004719,untitled_lore_default=plains|hill_relief=hills,drylands_01_grassy_mask.png:0.0062|steppe_01_mask.png:0.0013|drylands_01_mask.png:0.0013,land,,,,automatic
14188,140:177:241,b_R140G177B241,c_R140G177B241,d_eetlv_wild_05,k_R162G105B191,e_lhazar,desert,desert,plains,desert,0.999942,forest,0.999901,desert,priority:desert_over_plains|below_95pct_precision_threshold,desert,0.001681,0.000000,0.499160,0.485714,0.000957,region:e_lhazar=drylands|strong_desert_evidence,redsand/desert_red_flat_01_mask.png:0.3169|drylands_01_grassy_mask.png:0.1936|redmountain/red_mountain_02_d_desert_mask.png:0.1428,land,,,,automatic
14189,12:91:211,b_R12G91B211,c_R53G203B213,d_R157G24B25,k_R74G86B203,e_golden_yi_ti,plains,forest,plains,forest,0.143198,hills,0.027598,,below_95pct_precision_threshold|top_two_margin_below_0.10,forest,0.557534,0.000000,0.000000,0.000000,0.001589,region:e_golden_yi_ti=plains|lore_wooded=forest,drylands_01_grassy_mask.png:0.7085|steppe_01_mask.png:0.1462|drylands_01_mask.png:0.1453,land,,,,automatic
