province_id,rgb,barony,county,duchy,kingdom,empire,model_terrain,proposed_terrain,eep_terrain,final_terrain,model_confidence,model_runner_up,model_margin,model_priority_group,model_warning,lore_base,lore_forest,lore_google_green,lore_arid,lore_google_mountain,slope,lore_reason,leading_masks,water_class,review_reason,decision,decision_reason,review_status
15888,170:161:117,b_R53G217B112,c_R157G229B49,d_R37G118B118,k_R209G123B86,e_great_grass_sea_dothraki,hills,steppe,steppe,steppe,0.187774,plains,0.062340,,below_95pct_precision_threshold|top_two_margin_below_0.10,steppe,0.059368,0.000000,0.000000,0.074074,0.000656,region:e_great_grass_sea_dothraki=steppe,drylands_01_grassy_mask.png:0.8387|steppe_01_mask.png:0.1248|drylands_01_mask.png:0.0365,land,,,,automatic
15889,72:126:121,b_R27G139B246,c_R37G188B19,d_R123G215B149,k_R99G48B179,e_ifequevron,hills,taiga,forest,forest,0.215184,plains,0.136784,,below_95pct_precision_threshold,taiga,0.139790,0.258621,0.000000,0.034483,0.001558,region:e_ifequevron=taiga|lore_wooded=taiga,drylands_01_grassy_mask.png:0.2932|steppe_01_mask.png:0.0615|drylands_01_mask.png:0.0615,land,,,,automatic
15890,199:171:125,b_R51G163B189,c_R185G175B135,d_R56G50B236,k_R177G168B65,e_qarth,jungle,desert_mountains,desert_mountains,desert_mountains,0.255915,mountains,0.108035,,below_95pct_precision_threshold,desert,0.211084,0.000000,0.131252,0.000000,0.008878,region:e_qarth=desert|mountain_relief=desert_mountains,drylands_01_grassy_mask.png:0.0007|steppe_01_mask.png:0.0001|drylands_01_mask.png:0.0001,land,,,,automatic
15891,218:193:110,b_R198G229B101,c_R208G17B24,d_R198G191B13,k_R109G14B184,e_golden_yi_ti,hills,forest,plains,forest,0.149936,plains,0.060378,,below_95pct_precision_threshold|top_two_margin_below_0.10,forest,0.366787,0.000000,0.000000,0.000000,0.002055,region:e_golden_yi_ti=plains|lore_wooded=forest,drylands_01_grassy_mask.png:0.7447|drylands_01_mask.png:0.2524,land,,,,automatic
15892,198:179:75,b_R12G235B243,c_R209G173B164,d_R162G163B218,k_R109G14B184,e_golden_yi_ti,hills,plains,plains,plains,0.195838,plains,0.111547,,below_95pct_precision_threshold,plains,0.047930,0.000000,0.000000,0.000000,0.000788,region:e_golden_yi_ti=plains,drylands_01_grassy_mask.png:0.8470|steppe_01_mask.png:0.0824|drylands_01_mask.png:0.0706,land,,,,automatic
15893,122:157:123,,,,,,plains,plains,,plains,0.160560,hills,0.073671,,below_95pct_precision_threshold|top_two_margin_below_0.10,plains,0.000000,0.000000,0.000000,0.000000,0.000000,untitled_lore_default=plains,,land,,,,automatic
15894,153:202:189,,,,,,hills,plains,plains,plains,0.142556,mountains,0.055845,,below_95pct_precision_threshold|top_two_margin_below_0.10,plains,0.089062,0.000000,0.101819,0.144578,0.001721,untitled_lore_default=plains,drylands_01_grassy_mask.png:0.1845|steppe_01_mask.png:0.0388|drylands_01_mask.png:0.0388,land,,,,automatic
15895,178:160:139,b_R184G149B65,c_R224G32B205,d_R63G34B30,k_R164G96B216,e_bone_mountain_dothraki,plains,forest,steppe,steppe,0.158123,hills,0.041976,,below_95pct_precision_threshold|top_two_margin_below_0.10,forest,0.421569,0.000000,0.000000,0.075472,0.000326,region:e_bone_mountain_dothraki=steppe|lore_wooded=forest,drylands_01_grassy_mask.png:0.6996|steppe_01_mask.png:0.1490|drylands_01_mask.png:0.1490,land,,,,automatic
15896,203:151:66,b_R244G67B32,c_R65G93B152,d_R24G149B3,k_R36G72B198,e_golden_yi_ti,hills,forest,plains,forest,0.148238,plains,0.021281,,below_95pct_precision_threshold|top_two_margin_below_0.10,forest,0.914300,1.000000,0.000000,0.000000,0.001354,region:e_golden_yi_ti=plains|lore_wooded=forest,drylands_01_grassy_mask.png:0.6413|drylands_01_mask.png:0.2848|steppe_01_mask.png:0.0740,land,,,,automatic
15897,220:127:71,b_R190G88B76,c_R51G243B159,d_R123G203B214,k_R31G102B114,e_jogos_nhai,plains,steppe,steppe,steppe,0.126900,hills,0.009735,,below_95pct_precision_threshold|top_two_margin_below_0.10,steppe,0.000000,0.000000,0.000000,0.074074,0.000686,region:e_jogos_nhai=steppe,drylands_01_grassy_mask.png:0.7020|steppe_01_mask.png:0.1490|drylands_01_mask.png:0.1490,land,,,,automatic
15898,168:173:190,,,,,,mountains,hills,mountains,mountains,0.237997,hills,0.100506,,below_95pct_precision_threshold,drylands,0.128006,0.000000,0.172031,0.000000,0.004431,untitled_lore_arid=drylands|hill_relief=hills,drylands_01_grassy_mask.png:0.1107|steppe_01_mask.png:0.0233|drylands_01_mask.png:0.0233,land,,,,automatic
15899,191:143:166,,,,,,mountains,hills,mountains,mountains,0.321134,hills,0.224855,,below_95pct_precision_threshold,plains,0.164916,0.000000,0.083333,0.000000,0.005032,untitled_lore_default=plains|hill_relief=hills,drylands_01_grassy_mask.png:0.0004|steppe_01_mask.png:0.0001|drylands_01_mask.png:0.0001,land,,,,automatic
15900,115:161:172,b_R91G240B223,c_R58G214B118,d_R247G223B243,k_R172G48B140,e_ibben,forest,taiga,taiga,taiga,1.000000,hills,1.000000,,,taiga,0.000000,0.238095,0.000000,0.000000,0.000605,region:e_ibben=taiga|lore_wooded=taiga,medi_grass_01_mask.png:0.4870|grass 12_05_10_elis_mask.png:0.1722|plains_01_rough_mask.png:0.1685,land,,,,automatic
15901,218:157:115,b_R218G184B171,c_R223G200B49,d_R42G21B193,k_R214G108B201,e_golden_yi_ti,hills,plains,plains,plains,0.131493,plains,0.037703,,below_95pct_precision_threshold|top_two_margin_below_0.10,plains,0.015227,0.000000,0.007509,0.000000,0.000846,region:e_golden_yi_ti=plains,drylands_01_grassy_mask.png:0.7917|steppe_01_mask.png:0.1488|drylands_01_mask.png:0.0292,land,,,,automatic
15902,190:152:143,b_R252G16B18,c_R132G24B80,d_R184G97B29,k_R77G224B134,e_jogos_nhai,desert,mountains,hills,hills,0.477649,mountains,0.339261,desert,priority:desert_over_jungle|below_95pct_precision_threshold,steppe,0.064760,0.000000,0.044073,0.688073,0.002965,region:e_jogos_nhai=steppe|mountain_relief=mountains,desert_02_mask.png:0.8690|drylands_01_grassy_mask.png:0.0925|steppe_01_mask.png:0.0192,land,,,,automatic
15903,99:167:106,b_R182G245B123,c_R160G131B48,d_R154G223B172,k_R74G160B176,e_ifequevron,plains,taiga,forest,forest,0.130231,hills,0.006828,,below_95pct_precision_threshold|top_two_margin_below_0.10,taiga,0.000000,0.000000,0.000000,0.000000,0.000867,region:e_ifequevron=taiga,drylands_01_grassy_mask.png:0.7002|steppe_01_mask.png:0.1486|drylands_01_mask.png:0.1486,land,,,,automatic
15904,86:140:105,b_R166G127B251,c_R199G194B159,d_R25G165B157,k_R152G107B148,e_ulthos,plains,jungle,hills,hills,0.117627,hills,0.024248,,below_95pct_precision_threshold|top_two_margin_below_0.10,jungle,0.066417,0.000000,0.008266,0.049020,0.001673,region:e_ulthos=plains|lore_wooded=jungle,,land,,,,automatic
15905,180:213:81,b_R253G5B128,c_R15G56B68,d_R251G220B244,k_R252G254B159,e_lower_sarne_dothraki,forest,steppe,steppe,steppe,0.120571,plains,0.043967,,below_95pct_precision_threshold|top_two_margin_below_0.10,steppe,0.050654,0.000000,0.030600,0.000000,0.000278,region:e_lower_sarne_dothraki=steppe,steppe_01_mask.png:0.7373|plains_01_mask.png:0.1961|medi_lumpy_grass_mask.png:0.0667,land,,,,automatic
15906,191:200:85,b_R126G10B105,c_R108G99B67,d_R160G86B187,k_R242G77B91,e_great_grass_sea_dothraki,plains,steppe,steppe,steppe,0.160910,hills,0.073553,,below_95pct_precision_threshold|top_two_margin_below_0.10,steppe,0.000000,0.000000,0.059856,0.052632,0.000636,region:e_great_grass_sea_dothraki=steppe,drylands_01_grassy_mask.png:0.6232|drylands_01_mask.png:0.1914|steppe_01_mask.png:0.1855,land,,,,automatic
15907,190:165:55,b_R209G80B200,c_R62G162B55,d_R100G209B15,k_R109G14B184,e_golden_yi_ti,hills,plains,plains,plains,0.161496,plains,0.096284,,below_95pct_precision_threshold|top_two_margin_below_0.10,plains,0.012543,0.000000,0.000000,0.220588,0.002077,region:e_golden_yi_ti=plains,drylands_01_grassy_mask.png:0.5811|steppe_01_mask.png:0.1225|drylands_01_mask.png:0.1224,land,,,,automatic
15908,154:179:110,b_R61G28B147,c_R253G78B227,d_R140G37B103,k_R72G217B95,e_lhazar,desert,desert,plains,desert,0.999835,taiga_bog,0.999670,desert,priority:desert_over_the_bog|below_95pct_precision_threshold,desert,0.000000,0.000000,0.575801,0.000000,0.001274,region:e_lhazar=drylands|strong_desert_evidence,redsand/desert_red_flat_01_mask.png:0.9999|redmountain/red_mountain_02_d_desert_mask.png:0.0000,land,,,,automatic
15909,167:166:179,b_R185G58B178,c_R185G58B178,d_eetlv_wildm_10,k_R145G149B37,e_bloodless_men,hills,drylands,drylands,drylands,0.159964,drylands,0.048962,,below_95pct_precision_threshold|top_two_margin_below_0.10,drylands,0.000000,0.000000,0.094825,0.000000,0.000607,region:e_bloodless_men=drylands,drylands_01_mask.png:0.3349,land,,,,automatic
15910,162:212:84,b_R109G89B7,c_R81G62B50,d_R249G133B128,k_R234G164B143,e_great_grass_sea_dothraki,desert_mountains,steppe,steppe,steppe,0.128183,hills,0.020652,,below_95pct_precision_threshold|top_two_margin_below_0.10,steppe,0.011968,0.000000,0.000000,0.000000,0.000404,region:e_great_grass_sea_dothraki=steppe,steppe_01_mask.png:0.6056|plains_01_mask.png:0.1612|drylands_01_mask.png:0.1138,land,,,,automatic
15911,57:138:66,b_R16G72B25,c_R22G10B3,d_R23G248B166,k_R152G107B148,e_ulthos,plains,jungle,jungle,jungle,0.111726,hills,0.014926,,below_95pct_precision_threshold|top_two_margin_below_0.10,jungle,0.000000,0.000000,0.000000,0.000000,0.001582,region:e_ulthos=plains|lore_wooded=jungle,,land,,,,automatic
15912,191:138:129,,,,,,mountains,mountains,mountains,mountains,0.247787,hills,0.142088,,below_95pct_precision_threshold,plains,0.132773,0.000000,0.025210,0.342857,0.004465,untitled_lore_default=plains|mountain_relief=mountains,drylands_01_grassy_mask.png:0.0013|steppe_01_mask.png:0.0003|drylands_01_mask.png:0.0003,land,,,,automatic
15913,172:184:112,b_R147G23B74,c_R82G119B112,d_R195G91B12,k_R58G101B215,e_upper_sarne_dothraki,forest,steppe,steppe,steppe,0.100511,hills,0.013720,,below_95pct_precision_threshold|top_two_margin_below_0.10,steppe,0.047768,0.000000,0.000000,0.000000,0.000644,region:e_upper_sarne_dothraki=steppe,steppe_01_mask.png:0.7316|plains_01_mask.png:0.1941|medi_lumpy_grass_mask.png:0.0654,land,,,,automatic
15914,199:162:183,,,,,,hills,plains,plains,plains,0.126989,plains,0.039106,,below_95pct_precision_threshold|top_two_margin_below_0.10,plains,0.180672,0.000000,0.000000,0.047619,0.001032,untitled_lore_default=plains,drylands_01_grassy_mask.png:0.6491|steppe_01_mask.png:0.1377|drylands_01_mask.png:0.1377,land,,,,automatic
15915,202:143:93,b_R185G61B110,c_R59G229B102,d_R208G13B56,k_R62G247B214,e_jogos_nhai,hills,steppe,steppe,steppe,0.150087,plains,0.028727,,below_95pct_precision_threshold|top_two_margin_below_0.10,steppe,0.000000,0.000000,0.000000,0.000000,0.001190,region:e_jogos_nhai=steppe,drylands_01_grassy_mask.png:0.7673|drylands_01_mask.png:0.2327,land,,,,automatic
15916,190:193:120,b_R44G208B250,c_R152G208B220,d_R12G131B170,k_R248G119B247,e_golden_yi_ti,hills,forest,plains,forest,0.110548,plains,0.002801,,below_95pct_precision_threshold|top_two_margin_below_0.10,forest,0.336538,0.000000,0.021870,0.000000,0.000733,region:e_golden_yi_ti=plains|lore_wooded=forest,drylands_01_grassy_mask.png:0.7020|steppe_01_mask.png:0.1490|drylands_01_mask.png:0.1490,land,,,,automatic
15917,134:115:180,b_R33G5B155,c_R122G51B0,d_R35G62B235,k_R151G75B249,e_bloodless_men,plains,desert,drylands,drylands,0.107636,hills,0.032604,,below_95pct_precision_threshold|top_two_margin_below_0.10,desert,0.000000,0.000000,0.376906,0.000000,0.000777,region:e_bloodless_men=drylands|strong_desert_evidence,drylands_01_grassy_mask.png:0.6227|steppe_01_mask.png:0.1329|drylands_01_mask.png:0.1329,land,,,,automatic
15918,190:172:96,b_R192G98B115,c_R192G98B115,d_eetlv_wildm_12,k_R198G145B136,e_cannibal_sands,hills,drylands,desert,desert,0.104008,highlands,0.030375,,below_95pct_precision_threshold|top_two_margin_below_0.10,drylands,0.211601,0.000000,0.052900,0.000000,0.000575,region:e_cannibal_sands=drylands,drylands_01_mask.png:0.0944,land,,,,automatic
15919,98:169:82,b_R123G57B84,c_R123G57B84,d_eetlv_wilds_07,k_R108G20B91,e_mossovy,hills,taiga,forest,forest,0.131908,drylands,0.059953,,below_95pct_precision_threshold|top_two_margin_below_0.10,taiga,0.309955,0.192308,0.000000,0.000000,0.000636,region:e_mossovy=taiga|lore_wooded=taiga,drylands_01_mask.png:0.1742,land,,,,automatic
15920,218:175:110,b_R81G7B199,c_R204G88B210,d_R1G6B11,k_R162G105B191,e_lhazar,desert,desert,plains,desert,0.999174,taiga_bog,0.998347,desert,priority:desert_over_the_bog|below_95pct_precision_threshold,desert,0.000000,0.000000,0.901961,0.170213,0.001188,region:e_lhazar=drylands|strong_desert_evidence,redsand/desert_red_flat_01_mask.png:0.7820|drylands_01_grassy_mask.png:0.0875|redmountain/red_mountain_02_d_desert_mask.png:0.0493,land,,,,automatic
15921,208:151:115,b_R236G86B69,c_R51G50B170,d_R42G21B193,k_R214G108B201,e_golden_yi_ti,plains,plains,plains,plains,0.100202,hills,0.000694,,below_95pct_precision_threshold|top_two_margin_below_0.10,plains,0.016591,0.000000,0.088487,0.000000,0.000849,region:e_golden_yi_ti=plains,drylands_01_grassy_mask.png:0.7462|steppe_01_mask.png:0.1809|drylands_01_mask.png:0.0169,land,,,,automatic
15922,239:143:121,b_R175G163B14,c_R148G36B219,d_R131G64B72,k_R195G51B107,e_summer_isles,plains,jungle,jungle,jungle,0.228062,forest,0.114912,,below_95pct_precision_threshold,jungle,0.393048,0.000000,0.000000,0.000000,0.000759,region:e_summer_isles=plains|lore_wooded=jungle,medi_grass_01_mask.png:0.1911|plains_01_mask.png:0.0676|plains_01_rough_mask.png:0.0670,land,,,,automatic
15923,139:173:139,b_R177G237B41,c_R232G183B190,d_R87G214B107,k_R25G90B130,e_omber,forest,steppe,plains,steppe,0.114373,plains,0.019365,,below_95pct_precision_threshold|top_two_margin_below_0.10,steppe,0.000000,0.000000,0.000000,0.000000,0.000261,region:e_omber=steppe,steppe_01_mask.png:0.7373|plains_01_mask.png:0.1961|medi_lumpy_grass_mask.png:0.0667,land,,,,automatic
15924,97:146:84,b_R100G164B71,c_R61G163B231,d_R230G132B38,k_R99G48B179,e_ifequevron,plains,taiga,forest,forest,0.165880,hills,0.039641,,below_95pct_precision_threshold|top_two_margin_below_0.10,taiga,0.365287,1.000000,0.000000,0.000000,0.000561,region:e_ifequevron=taiga|lore_wooded=taiga,drylands_01_grassy_mask.png:0.7020|steppe_01_mask.png:0.1490|drylands_01_mask.png:0.1490,land,,,,automatic
15925,191:188:186,,,,,,mountains,mountains,mountains,mountains,0.332874,jungle,0.223918,,below_95pct_precision_threshold,plains,0.185772,0.000000,0.051533,0.410256,0.006852,untitled_lore_default=plains|mountain_relief=mountains,drylands_01_grassy_mask.png:0.0031|steppe_01_mask.png:0.0006|drylands_01_mask.png:0.0006,land,,,,automatic
15926,211:120:81,b_R141G151B10,c_R113G8B176,d_R41G226B41,k_R186G177B200,e_cannibal_sands,plains,drylands,desert,desert,0.125919,forest,0.026453,,below_95pct_precision_threshold|top_two_margin_below_0.10,drylands,0.002341,0.000000,0.117354,0.000000,0.000734,region:e_cannibal_sands=drylands,drylands_01_grassy_mask.png:0.5337|steppe_01_mask.png:0.4663,land,,,,automatic
15927,190:147:118,b_R68G13B1,c_R220G94B96,d_R196G175B150,k_R8G180B35,e_qarth,desert_mountains,desert_mountains,hills,hills,0.598840,hills,0.513214,desert_mountains,below_95pct_precision_threshold,desert,0.078431,0.000000,0.101774,0.011905,0.003531,region:e_qarth=desert|hill_relief=desert_mountains,drylands_01_mask.png:0.5662|drylands_01_grassy_mask.png:0.1889|redmountain/red_mountain_02_desert_c_mask.png:0.0959,land,,,,automatic
15928,211:152:115,b_R100G245B52,c_R220G80B88,d_R56G193B185,k_R153G161B35,e_jogos_nhai,plains,steppe,steppe,steppe,0.189795,forest,0.080875,,below_95pct_precision_threshold|top_two_margin_below_0.10,steppe,0.028617,0.000000,0.001590,0.000000,0.000069,region:e_jogos_nhai=steppe,drylands_01_grassy_mask.png:0.5599|steppe_01_mask.png:0.4325|drylands_01_mask.png:0.0077,land,,,,automatic
15929,233:155:79,b_R129G163B52,c_R50G165B226,d_R204G32B182,k_R70G69B253,e_golden_yi_ti,plains,forest,plains,forest,0.112784,hills,0.011439,,below_95pct_precision_threshold|top_two_margin_below_0.10,forest,0.540196,0.230769,0.000000,0.007692,0.000280,region:e_golden_yi_ti=plains|lore_wooded=forest,drylands_01_grassy_mask.png:0.7020|steppe_01_mask.png:0.1490|drylands_01_mask.png:0.1490,land,,,,automatic
15930,189:182:142,,,,,,hills,plains,plains,plains,0.163115,mountains,0.088660,,below_95pct_precision_threshold|top_two_margin_below_0.10,plains,0.121712,0.000000,0.015304,0.000000,0.001586,untitled_lore_default=plains,drylands_01_grassy_mask.png:0.2661|steppe_01_mask.png:0.0560|drylands_01_mask.png:0.0560,land,,,,automatic
15931,131:184:102,b_R251G139B75,c_R176G239B99,d_R180G130B18,k_R23G24B83,e_great_moraq,forest,plains,hills,hills,0.509977,plains,0.388808,,below_95pct_precision_threshold,plains,0.000000,0.000000,0.033194,0.000000,0.002068,region:e_great_moraq=plains,medi_lumpy_grass_mask.png:0.5581|medi_grass_01_mask.png:0.2349|grass 12_05_10_elis_mask.png:0.0703,land,,,,automatic
15932,194:166:133,b_R22G227B60,c_R142G158B196,d_R216G46B12,k_R156G124B52,e_bone_mountain_dothraki,plains,steppe,steppe,steppe,0.151630,hills,0.032283,,below_95pct_precision_threshold|top_two_margin_below_0.10,steppe,0.000000,0.000000,0.000000,0.000000,0.000462,region:e_bone_mountain_dothraki=steppe,drylands_01_grassy_mask.png:0.7020|steppe_01_mask.png:0.1490|drylands_01_mask.png:0.1490,land,,,,automatic
15933,194:164:109,b_R234G60B27,c_R241G116B51,d_R236G91B165,k_R210G77B73,e_great_grass_sea_dothraki,plains,steppe,steppe,steppe,0.135106,hills,0.029315,,below_95pct_precision_threshold|top_two_margin_below_0.10,steppe,0.014964,0.000000,0.000103,0.000000,0.000140,region:e_great_grass_sea_dothraki=steppe,drylands_01_grassy_mask.png:0.7020|steppe_01_mask.png:0.1490|drylands_01_mask.png:0.1490,land,,,,automatic
15934,224:144:168,,,,,,mountains,hills,mountains,mountains,0.244949,hills,0.156477,,below_95pct_precision_threshold,plains,0.070292,0.000000,0.000000,0.075472,0.003876,untitled_lore_default=plains|hill_relief=hills,drylands_01_grassy_mask.png:0.0067|steppe_01_mask.png:0.0014|drylands_01_mask.png:0.0014,land,,,,automatic
15935,205:153:138,,,,,,mountains,mountains,mountains,mountains,0.269284,jungle,0.168285,,below_95pct_precision_threshold,plains,0.010110,0.000000,0.000000,0.156250,0.007927,untitled_lore_default=plains|mountain_relief=mountains,drylands_01_grassy_mask.png:0.0056|steppe_01_mask.png:0.0011|drylands_01_mask.png:0.0011,land,,,,automatic
15936,180:193:64,b_R100G124B54,c_R160G251B89,d_R149G140B85,k_R242G77B91,e_great_grass_sea_dothraki,plains,steppe,steppe,steppe,0.151170,hills,0.006851,,below_95pct_precision_threshold|top_two_margin_below_0.10,steppe,0.000000,0.000000,0.117647,0.102564,0.000446,region:e_great_grass_sea_dothraki=steppe,medi_grass_01_mask.png:0.4794|drylands_01_grassy_mask.png:0.2629|steppe_01_mask.png:0.2577,land,,,,automatic
15937,177:170:142,b_R163G55B61,c_R178G238B68,d_R158G10B113,k_R223G125B2,e_bloodless_men,hills,drylands,drylands,drylands,0.254848,highlands,0.191237,,below_95pct_precision_threshold,drylands,0.115754,0.000000,0.056795,0.000000,0.001359,region:e_bloodless_men=drylands,drylands_01_grassy_mask.png:0.4956|steppe_01_mask.png:0.1074|drylands_01_mask.png:0.1074,land,,,,automatic
15938,153:212:95,b_R59G241B121,c_R254G128B122,d_R84G138B162,k_R209G123B86,e_great_grass_sea_dothraki,hills,steppe,steppe,steppe,0.183639,plains,0.059327,,below_95pct_precision_threshold|top_two_margin_below_0.10,steppe,0.000000,0.000000,0.000971,0.000000,0.000515,region:e_great_grass_sea_dothraki=steppe,drylands_01_grassy_mask.png:0.8087|steppe_01_mask.png:0.0976|drylands_01_mask.png:0.0937,land,,,,automatic
15939,181:171:126,b_R8G157B0,c_R8G157B0,d_eetlv_wildm_07,k_R235G188B132,e_bloodless_men,plains,drylands,drylands,drylands,0.114927,forest,0.019926,,below_95pct_precision_threshold|top_two_margin_below_0.10,drylands,0.000000,0.000000,0.133690,0.000000,0.000874,region:e_bloodless_men=drylands,drylands_01_grassy_mask.png:0.4901|steppe_01_mask.png:0.4086|drylands_01_mask.png:0.0089,land,,,,automatic
15940,214:144:81,b_R168G134B32,c_R155G14B193,d_R123G203B214,k_R31G102B114,e_jogos_nhai,hills,steppe,steppe,steppe,0.144320,plains,0.028780,,below_95pct_precision_threshold|top_two_margin_below_0.10,steppe,0.024147,0.000000,0.000000,0.000000,0.000477,region:e_jogos_nhai=steppe,drylands_01_grassy_mask.png:0.7645|steppe_01_mask.png:0.1190|drylands_01_mask.png:0.1165,land,,,,automatic
15941,150:187:161,b_R220G7B142,c_R47G10B135,d_R139G45B60,k_R231G165B51,e_bone_mountain_dothraki,plains,steppe,steppe,steppe,0.124081,hills,0.013476,,below_95pct_precision_threshold|top_two_margin_below_0.10,steppe,0.000000,0.000000,0.000000,0.333333,0.000479,region:e_bone_mountain_dothraki=steppe,drylands_01_grassy_mask.png:0.7020|steppe_01_mask.png:0.1490|drylands_01_mask.png:0.1490,land,,,,automatic
15942,211:192:126,b_R81G0B228,c_R137G136B244,d_R166G7B230,k_R70G69B253,e_golden_yi_ti,hills,plains,plains,plains,0.115971,plains,0.013640,,below_95pct_precision_threshold|top_two_margin_below_0.10,plains,0.000000,0.000000,0.000000,0.000000,0.001034,region:e_golden_yi_ti=plains,drylands_01_grassy_mask.png:0.7020|steppe_01_mask.png:0.1490|drylands_01_mask.png:0.1490,land,,,,automatic
15943,224:176:101,b_R214G120B156,c_R21G112B139,d_R129G169B173,k_R211G208B24,e_golden_yi_ti,hills,forest,plains,forest,0.143756,drylands,0.034953,,below_95pct_precision_threshold|top_two_margin_below_0.10,forest,0.613308,0.000000,0.000000,0.000000,0.001541,region:e_golden_yi_ti=plains|lore_wooded=forest,drylands_01_grassy_mask.png:0.5091|drylands_01_mask.png:0.4369|steppe_01_mask.png:0.0016,land,,,,automatic
15944,68:129:77,b_R201G88B196,c_R171G163B200,d_R207G75B180,k_R220G136B191,e_ulthos,plains,jungle,jungle,jungle,0.127287,hills,0.044180,,below_95pct_precision_threshold|top_two_margin_below_0.10,jungle,0.000000,0.000000,0.000000,0.000000,0.000210,region:e_ulthos=plains|lore_wooded=jungle,,land,,,,automatic
15945,153:105:179,b_R193G101B156,c_R162G193B88,d_R1G118B42,k_R172G48B140,e_ibben,plains,taiga,taiga,taiga,0.179597,hills,0.062182,,below_95pct_precision_threshold|top_two_margin_below_0.10,taiga,0.032680,0.000000,0.000000,0.000000,0.000123,region:e_ibben=taiga,drylands_01_grassy_mask.png:0.7020|steppe_01_mask.png:0.1490|drylands_01_mask.png:0.1490,land,,,,automatic
15946,182:186:108,b_R217G218B125,c_R77G48B95,d_R84G146B204,k_R141G138B52,e_golden_yi_ti,desert,plains,hills,hills,0.317358,mountains,0.199684,desert,priority:desert_over_jungle|below_95pct_precision_threshold,plains,0.119930,0.000000,0.575074,1.000000,0.002169,region:e_golden_yi_ti=plains,desert_02_mask.png:0.7667|drylands_01_grassy_mask.png:0.1531|steppe_01_mask.png:0.0320,land,,,,automatic
15947,188:178:128,,,,,,jungle,mountains,mountains,mountains,0.232144,mountains,0.046367,,below_95pct_precision_threshold|top_two_margin_below_0.10,forest,0.347237,0.000000,0.024599,0.000000,0.010011,untitled_lore_wooded=forest|mountain_relief=mountains,,land,,,,automatic
15948,130:181:144,b_R118G102B56,c_R0G219B59,d_R117G244B155,k_R23G24B83,e_great_moraq,plains,jungle,jungle,jungle,0.287644,forest,0.181834,,below_95pct_precision_threshold,jungle,0.143665,0.000000,0.006976,0.000000,0.000815,region:e_great_moraq=plains|lore_wooded=jungle,medi_grass_01_mask.png:0.5251|grass 12_05_10_elis_mask.png:0.1463|plains_01_rough_mask.png:0.1425,land,,,,automatic
15949,202:210:90,b_R58G232B197,c_R185G171B107,d_R115G223B207,k_R35G68B68,e_lower_sarne_dothraki,desert_mountains,forest,steppe,steppe,0.334142,forest,0.250674,,below_95pct_precision_threshold,forest,0.142982,0.000000,0.049117,0.009901,0.002707,region:e_lower_sarne_dothraki=steppe|lore_wooded=forest,drylands_01_mask.png:0.9095|drylands_01_grassy_mask.png:0.0645|steppe_01_mask.png:0.0014,land,,,,automatic
15950,190:172:90,b_R45G119B45,c_R27G59B178,d_R64G9B194,k_R150G96B205,e_lower_sarne_dothraki,hills,steppe,steppe,steppe,0.163851,desert_mountains,0.039611,,below_95pct_precision_threshold|top_two_margin_below_0.10,steppe,0.000000,0.000000,0.209758,0.000000,0.000808,region:e_lower_sarne_dothraki=steppe,steppe_01_mask.png:0.3995|plains_01_mask.png:0.1203|drylands_01_grassy_mask.png:0.1166,land,,,,automatic
15951,219:149:85,b_R94G98B155,c_R14G98B94,d_R88G13B155,k_R27G181B254,e_qarth,desert,desert,desert,desert,0.297003,plains,0.209196,desert,priority:desert_over_hills|below_95pct_precision_threshold,desert,0.013932,0.000000,0.000000,0.000000,0.001122,region:e_qarth=desert,desert_flat_01_mask.png:0.4010|drylands_01_grassy_mask.png:0.2642|drylands_01_mask.png:0.0561,land,,,,automatic
15952,177:120:111,b_R173G221B156,c_R65G36B140,d_R212G205B232,k_R77G224B134,e_jogos_nhai,mountains,mountains,desert_mountains,desert_mountains,0.236134,jungle,0.041008,,below_95pct_precision_threshold|top_two_margin_below_0.10,forest,0.181084,0.000000,0.011534,0.470588,0.008941,region:e_jogos_nhai=steppe|lore_wooded=forest|mountain_relief=mountains,desert_02_mask.png:0.2670|drylands_01_grassy_mask.png:0.0033|steppe_01_mask.png:0.0007,land,,,,automatic
15953,200:162:39,b_R158G160B78,c_R173G94B42,d_R241G133B192,k_R35G68B68,e_lower_sarne_dothraki,desert_mountains,hills,mountains,mountains,0.798958,desert_mountains,0.767970,desert_mountains,priority:desert_mountains_over_mountains|below_95pct_precision_threshold,forest,0.181373,0.000000,0.000000,0.000000,0.003555,region:e_lower_sarne_dothraki=steppe|lore_wooded=forest|hill_relief=hills,steppe_01_mask.png:0.6853|redmountain/red_mountain_02_desert_mask.png:0.3143|plains_01_mask.png:0.0003,land,,,,automatic
15954,201:150:147,b_R252G98B234,c_R154G50B186,d_R138G113B254,k_R53G172B250,e_qarth,desert_mountains,desert,hills,hills,0.513101,forest,0.450178,,below_95pct_precision_threshold,desert,0.251089,0.000000,0.251634,0.000000,0.002558,region:e_qarth=desert,drylands_01_mask.png:0.7071|drylands_01_grassy_mask.png:0.1375|steppe_01_mask.png:0.0790,land,,,,automatic
